シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
FE,FirstEnergy Corp.,47.93,USD,0.5876180482686278,4586044,0.8589797804355614,27687511826.999996,USD,20.82012075930672,2.3021,USD,48.69525901046375,3.67202169831004,公益事業,買い,27.559491471479454,0.4464673247232369,64.76366040775686,45.69559999999999,47.048500000000004,43.96859999999992
CPRI,Capri Holdings Limited,20.67,USD,2.4281466798810802,3815982,0.7468274508684151,2463075763,USD,,-4.6397,USD,45.79979673609569,0,小売業,買い,29.82180053150283,-1.2952347714058305,35.84043315835898,24.515599999999882,22.855499999999978,20.896349999999916
CUBI,"Customers Bancorp, Inc.",70.99,USD,-2.9395679518731277,608756,1.3485309519969804,2425591881.9999995,USD,11.447230508747882,6.2015,USD,21.995121375457373,0,金融,買い,20.91680080442974,-0.404719628533428,36.18880831120763,75.42420000000001,77.1275,65.35345000000001
HIG,"Hartford Insurance Group, Inc.",142.02,USD,0.2753653886888475,1558917,0.868853682433067,39573912330.99999,USD,10.64362371844835,13.3432,USD,28.840137499517194,1.52091254752852,金融,買い,30.0100426876955,2.0440337421091783,65.3954449645845,135.44979999999984,134.639,130.13397499999996
CDNA,"CareDx, Inc.",19.72,USD,-4.132231404958684,788023,1.1488913959002103,1014251627,USD,16.539461544913195,1.1923,USD,,0,ヘルスケアテクノロジー,買い,16.75797474287796,0.1126193795995043,49.26852407769537,19.596799999999995,20.242000000000047,16.587749999999993
WHD,"Cactus, Inc. Class A",57.33,USD,0.7911392405063216,1352399,1.507190140356907,4577655068.367457,USD,22.796135035190265,2.5149,USD,-10.954926884537766,0.941750959190792,産業サービス,買い,45.36875537609099,2.1676126757444223,62.20033926895018,50.383400000000066,55.656500000000015,43.88969999999999
8729,ソニーフィナンシャルグループ,161.4,JPY,3.1969309462915603,99625600,1.6713368752320354,7293755421.4764805,USD,3.6981028320043996,0.29503344,USD,-51.28892817561166,0,金融,買い,19.619312161684157,-1.8317152173068507,54.75384457085415,160.28799999999995,158.18499999999997,
5838,楽天銀行,8922,JPY,6.214285714285714,3876300,2.317418753138676,9561346513.771162,USD,22.687303755585372,2.5093895076,USD,54.09128328946785,0,金融,買い,24.053533349530216,306.0595002014388,75.16666140186537,7192.48,7376.3,7270.795
7649,スギホールディングス,3745,JPY,4.404795093392807,712300,1.2580582489976864,4409942665.589439,USD,16.022274598255905,1.4966186513,USD,68.47617056856188,0.975745748536381,小売業,買い,16.041441289408237,-26.524990660502226,55.76194289308477,3672.359999999999,3701.1500000000005,3507.3799999999987
6754,アンリツ,2433,JPY,-2.971086739780658,908600,0.48273553679490383,2176870969.465544,USD,29.456026015252238,0.5270559237000001,USD,25.754701468904535,1.59521435692921,電子テクノロジー,買い,15.972873826374515,39.151371427042704,57.13507487684963,2304.299999999997,2352.599999999997,1924.3024999999982
6965,浜松ホトニクス,1711.5,JPY,-3.086070215175538,2850700,0.8610747803288196,3560058703.3420086,USD,39.89724390818156,0.2737302237,USD,-35.064583172499816,2.15175537938845,電子テクノロジー,買い,13.13127910845008,6.685285666020491,48.93465054227449,1705.29,1735.1,1636.0775
AJG,Arthur J. Gallagher & Co.,205.31,USD,-3.419888982971121,4421961,1.7425623908450592,52723604867,USD,35.72037510656436,5.7477,USD,-11.926141587496165,1.26637767278749,金融,買い,29.93837917892499,-9.549834445247257,20.24041805039508,250.00440000000003,243.90400000000005,288.5531499999998
HON,Honeywell International Inc.,242.7,USD,-0.2630064929728013,4192158,0.8443323687387569,154087123209.00003,USD,30.367867867867865,7.992,USD,-8.252878577414508,1.88710341985991,電子テクノロジー,買い,47.490989723751724,9.409789528195631,78.30116302803769,209.06460000000013,226.5544999999995,206.15511464374995
USB,U.S. Bancorp,58.96,USD,-2.625928984310481,14329184,1.2721148746973172,91649432053,USD,12.76798475464507,4.6178,USD,21.938209664642198,3.45997286295794,金融,買い,35.31699819500111,1.600155043081898,61.379468055541125,54.90340000000001,56.95099999999998,48.316349999999964
ZM,"Zoom Communications, Inc. Class A",92.15,USD,-2.9897883987788076,4822217,1.1067475374598363,27285706281,USD,17.904676783181458,5.1467,USD,71.802917515105,0,テクノロジーサービス,買い,18.335545758640354,1.920752563411412,54.657581541207016,87.92830000000004,89.26024999999996,81.75140000000016
INVH,"Invitation Homes, Inc.",27.2,USD,-0.6574141709276835,6574971,0.9187894558055222,16674159940.000002,USD,52.317753414118094,0.5199,USD,28.148878481636686,4.30147058823529,金融,買い,18.20192564309446,-0.09272640850976188,54.30679220100481,26.997000000000007,26.804499999999962,29.988725000000013
PAGS,PagSeguro Digital Ltd. Class A,11.17,USD,-1.237842617152967,6454671,1.4508658401726993,3250263843,USD,8.72860826756271,1.2797,USD,5.786558650905188,0.00125335720680394,商業サービス,買い,24.07868641239154,0.27145889058518335,54.852409854757795,10.382999999999992,11.027499999999993,9.482449999999993
BIO,"Bio-Rad Laboratories, Inc. Class A",293.69,USD,-2.0902787038271713,227163,0.9355948873272966,7927130355.999999,USD,,-24.305,USD,11.079159852633971,0,ヘルスケアテクノロジー,買い,17.47660083273293,-3.829083348651693,40.85642695339742,308.19339999999994,302.861,281.70754999999986
DQ,Daqo New Energy Corp Sponsored ADR,25.83,USD,2.378121284185485,470075,0.5836292295970013,1724202254,USD,,-5.1326,USD,-176.8990073370738,0,素材産業,買い,17.74082926142153,-1.0047522283284849,48.24352460032458,28.6534,25.195999999999994,23.96405000000002
AZTA,"Azenta, Inc.",30.45,USD,1.533844614871627,1007331,0.8151887330837155,1402573540,USD,,-1.2679,USD,57.58538788345098,0,ヘルスケアサービス,買い,34.46671010662947,-1.9344636740428172,33.17430775405171,35.82539999999999,36.34949999999999,31.69962499999999
MLTX,MoonLake Immunotherapeutics Class A,15.79,USD,1.0883482714468626,665029,0.5826803582110057,1126988744,USD,,-3.3277,USD,-157.74146076988615,0,ヘルスケアテクノロジー,買い,16.898587576730982,0.18755353418779386,53.17556516567735,14.799200000000088,15.947999999999997,31.905775000000002
SABR,Sabre Corporation,1.06,USD,-8.620689655172404,6317953,0.9296264729219261,418577958,USD,0.8726434510578744,1.2147,USD,,0,テクノロジーサービス,買い,18.534301766745536,-0.07319714026182234,34.24313438825733,1.375399999999999,1.2399999999999995,2.080599999999995
SENS,"Senseonics Holdings, Inc.",7.7,USD,-7.004830917874387,838710,1.3571576632052844,314610130.00000006,USD,,-1.7076,USD,36.58645276292336,0,電子テクノロジー,買い,20.131960452515436,0.2735825291551812,56.53835745817413,6.792600000000004,7.343000000000011,8.801809999999994
HG,"Hamilton Insurance Group, Ltd. Class B",30.28,USD,1.713134027544513,999945,1.6279123529364838,2978386292,USD,6.904414447282014,4.3856,USD,-5.172115550942731,0,金融,買い,27.132612040878907,0.7302240418254122,75.6834890297092,27.58619999999998,27.907500000000006,24.025499999999983
2181,パーソルホールディングス,268.1,JPY,-3.387387387387379,10173000,1.5520397888505788,4113148700.694682,USD,15.489051938297996,0.11700884000000002,USD,13.383423185007112,3.78378378378378,商業サービス,買い,23.536763558112792,-3.72233688910552,40.09488033389755,281.9599999999998,275.0800000000002,276.3284999999999
5333,日本碍子,4184,JPY,1.2584704743465636,2121300,1.350535744981569,7652907743.231168,USD,22.199348451245267,1.202652594,USD,17.28919415252934,1.64569215876089,生産財製造,買い,39.71383287352451,161.7587609732209,75.34613354308422,3557.54,3831.65,2521.66
4478,Ｇ−フリー,2352,JPY,-2.0408163265306123,820200,0.8910762010299198,934459226.4132401,USD,102.81472803493602,0.15464243600000002,USD,,0,テクノロジーサービス,買い,31.450507084266118,-184.25424320305092,30.696364934129434,2883.32,2720.45,3461.11
4661,オリエンタルランド,2813.5,JPY,1.4239365537130497,5178600,0.8785507797125446,29662284098.65877,USD,36.04421902483957,0.49808107890000003,USD,10.428603360807179,0.504686373467916,消費者サービス,買い,26.724627675476135,-31.980906056541244,51.84945431944483,2841.370000000012,2772.5250000000055,3189.6174999999967
3288,オープンハウスグループ,11045,JPY,15.71503404924044,1188900,5.429015023517056,7266219655.437117,USD,12.003357679844965,5.8715358552,USD,30.733995528534315,1.86485070717653,耐久消費財,買い,27.483546969351263,181.70212577263555,82.40222202440751,9218.86,9326.4,7593.2
4502,武田薬品工業,5609,JPY,0.50170220390611,4501600,0.7552373874047691,57700947939.035225,USD,80.03481635798066,0.447193242,USD,-45.99376572536056,3.54775129905035,ヘルスケアテクノロジー,買い,54.41448310030859,189.49497301904285,74.82755621670607,4919.92,5264.1,4479.48
