シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
3865,北越コーポレーション,993,JPY,0.30303030303030304,408600,0.9719546135731106,1063621672.231014,USD,15.92060539985891,0.39799573200000005,USD,-16.61073690909431,2.42424242424242,素材産業,中立,22.292739757404046,11.865955900125073,61.49519428446469,926.12,942.1,970.54
6905,コーセル,1344,JPY,-1.3215859030837005,249900,1.0089631782945736,358139957.420739,USD,,-0.0620104938,USD,-117.05906184495605,4.03817914831131,電子テクノロジー,中立,34.30348709444164,43.468163284151615,73.63557190410266,1163.22,1205.8,1165.86
8593,三菱ＨＣキャピタル,1495,JPY,0.5379959650302623,3448800,0.7094179720042374,13647342194.964561,USD,11.741965785718156,0.8124359391,USD,40.572442430605925,2.82447881640888,金融,中立,45.73710507122588,42.69371275316212,63.82751981610606,1371.9999999999998,1440.774999999999,1205.6450000000002
429A,テクセンドフォトマスク,3375,JPY,16.540055248618785,3994400,5.64826991331891,1838653696.11816,USD,,,,,0,電子テクノロジー,中立,11.382802519390674,15.231753765131543,66.00902378157093,3033.08,3032.15,
8585,オリエントコーポレーション,1131,JPY,0.4440497335701598,358500,0.7765455096824503,1220755560.847362,USD,15.546007109102455,0.46422923580000003,USD,10.77734077007761,3.55239786856128,金融,中立,20.974245523169333,10.456647951857121,51.72111023869218,1102.68,1133.6,999.27
2281,プリマハム,2868,JPY,0.10471204188481677,102500,0.90531708178767,920377982.9966041,USD,21.759037625381904,0.8410623813,USD,-7.547118197058232,2.79232111692845,非耐久消費財,中立,17.751529195345825,28.839610003645703,58.87775853546519,2766.04,2809.45,2464.98
8957,東急リアル・エステート投資法人,213700,JPY,-0.04677268475210477,1836,0.9622641509433962,1314024303.674148,USD,21.715942565650714,65.2930212775,USD,5.015038391058104,3.74275023386342,金融,中立,16.196736496283645,1509.4463098329434,59.54093448354511,208582,211115,199474.5
8179,ロイヤルホールディングス,1504,JPY,-2.2106631989596877,368300,0.7777918567325561,959683801.3132141,USD,26.166943008606907,0.3667613751,USD,-4.521662283987636,1.13784135240572,消費者サービス,中立,38.804561384603716,49.28163753007152,64.91873539338249,1376.81,1419.65,1339.7625
9107,川崎汽船,2503,JPY,2.855968769262379,8075800,1.5905447297622077,9664153977.531351,USD,12.831087423124972,1.2447614511000002,USD,-58.36960045311047,4.52023833983974,交通・輸送,中立,37.26556979337321,55.78607534409184,76.60133993879182,2248.249999999998,2328.874999999999,2161.4999999999973
4343,イオンファンタジー,2636,JPY,-4.665461121157324,397200,2.6105816628327307,349686498.08534104,USD,37.762987115314644,0.44695373139999994,USD,,0,消費者サービス,中立,20.283691063579525,-47.872564520382184,31.8130840721564,2875.0200000000077,2759.350000000005,3067.145000000013
9552,クオンツ総研ホールディングス,747,JPY,-0.4,431600,0.5336894560472852,259402277.916237,USD,17.709017374750783,0.2691627039,USD,-42.84721328356287,0.666666666666667,金融,中立,37.71341472375645,-113.77048478585039,19.41053850616018,1090.2200000000068,975.1000000000024,1244.4300000000026
8958,グローバル・ワン不動産投資法人,142100,JPY,-0.14054813773717498,3989,1.558690215692404,906583530.3673891,USD,16.70429639558078,57.505924060000005,USD,40.385257721376604,5.6964160224877,金融,中立,16.056787212607755,740.3067780194106,61.607851507443414,138764,138940,138806.5
3880,大王製紙,1131,JPY,-0.3524229074889868,448600,0.7127083234037145,1204768308.144123,USD,48.22390217071517,0.1496542311,USD,,1.23348017621145,素材産業,中立,39.841108693492046,45.773702597125975,65.72637622944268,994.8799999999997,1060.5,893.465
6340,澁谷工業,3680,JPY,1.3774104683195594,41100,1.0801576872536136,642064068.945345,USD,11.34396377823044,2.0700066096,USD,-21.76501500179791,2.68595041322314,生産財製造,中立,12.271011890077101,31.797861968281723,55.21880074766782,3536.7,3624.5,3412.125
9048,名古屋鉄道,1838.5,JPY,0.3000545553737043,613700,0.9086601815247487,2304381251.895603,USD,14.902362573630317,0.7872220557,USD,-22.399134984444576,2.10038188761593,交通・輸送,中立,33.49173979853205,32.2527918603555,68.03083023554127,1724.57,1786.425,1681.5075
8584,ジャックス,4350,JPY,1.0452961672473868,89500,1.0358796296296295,1228063802.385837,USD,9.745933593224896,2.84809554,USD,-28.618367024800932,4.64576074332172,金融,中立,10.178006497663368,11.847762427223643,54.69539949187811,4297,4291.75,4146.6
8129,東邦ホールディングス,4755,JPY,-0.25173064820641916,175600,1.0842852732324793,1989905069.3070512,USD,13.358824198716373,2.2712818545,USD,44.704474301397305,1.78309209146214,流通サービス,中立,10.56522416891363,9.986123341566781,52.89517493727719,4707.2,4689.35,4899.22
9517,イーレックス,711,JPY,4.5588235294117645,618200,1.2848384079808792,339169892.36632204,USD,38.634165425953896,0.11743209540000002,USD,,1.61764705882353,公益事業,中立,37.21581737565998,17.10268576800513,68.09411522271691,636.299999999997,654.7500000000017,707.8450000000016
9511,沖縄電力,1174,JPY,0.9458297506448838,130700,0.7507179781734635,403814656.559385,USD,10.178143520493267,0.7360177212000001,USD,-12.62865747796499,2.14961306964746,公益事業,中立,28.89878378701117,19.476816629257883,55.916682741690266,1121.8200000000033,1157.6499999999912,1013.7649999999977
1929,日特建設,1419,JPY,0.07052186177715092,72700,0.46347061073568785,378695887.201182,USD,15.194639151413133,0.5959101042,USD,79.80569289774039,3.38504936530324,産業サービス,中立,32.055405298709,23.883058110450293,64.43449553333608,1336.86,1373.95,1219.2
