シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
8074,ユアサ商事,6220,JPY,-0.16051364365971107,29500,0.7934373318988703,844434277.533793,USD,11.425529519104606,3.4737838569000004,USD,19.22645310243541,3.11897106109325,流通サービス,評価なし,29.76677757691073,167.63745592770374,67.82197795719048,5630.8,5938.5,5037.625
2653,イオン九州,2906,JPY,-0.5815942524803285,54200,1.3261561047222903,650848035.675981,USD,13.218884901085804,1.407616311,USD,50.082230947099795,1.54852030282175,小売業,評価なし,18.746206068209375,3.508267008513485,47.1350426135673,2913.14,2915.85,2856.08
6096,レアジョブ,313,JPY,0.967741935483871,5700,0.5181818181818182,19103526.059801,USD,40.860551943813476,0.0488797362,USD,,1.59744408945687,消費者サービス,評価なし,24.280699574122096,-2.206146587719843,42.63210236790146,316.68,329.6,354.56
3177,ありがとうサービス,3850,JPY,-3.022670025188917,5000,1.8726591760299625,22824729.813276,USD,7.389970063903086,3.3358118892,USD,5.043019182006462,3.50649350649351,小売業,評価なし,44.265728284436484,72.65471123674388,54.995291199150806,3666.3,3839,3446.825
3001,片倉工業,3095,JPY,-0.96,31900,0.8572964256920182,663037378.295279,USD,17.13113538191085,1.1528246412,USD,67.60709855841263,1.93861066235864,ヘルスケアテクノロジー,評価なし,20.794900638411402,44.39815085889177,55.08686807314584,2991.78,3044.9,2680.645
4418,ＪＤＳＣ,886,JPY,-2.6373626373626373,143300,0.5395534470424338,92347809.931878,USD,27.097950220514925,0.2086344522,USD,,0,テクノロジーサービス,評価なし,22.168288361802833,-63.8161047580021,30.829627644345337,1107.02,1023.6,1123.8
3583,オーベクス,1331,JPY,-1.1144130757800892,1200,0.3380281690140845,23731106.343343,USD,6.211829451445523,1.3672479366,USD,0.5150332573848007,2.10368144252442,生産財製造,評価なし,21.811216606182946,0.6677330078764498,49.26921781472201,1323.48,1339.05,1314.405
9534,北海道瓦斯,870,JPY,-2.027027027027027,317800,1.2620125486458582,496887438.445994,USD,6.182494444637895,0.8979336819,USD,18.749868144683894,2.47126436781609,公益事業,評価なし,45.49368271616935,24.398387832970002,55.18699112119364,803.4599999999988,860.7000000000002,677.7400000000002
6626,ＳＥＭＩＴＥＣ,2679,JPY,2.6436781609195403,51300,1.4293675118417386,196457727.196354,USD,9.211870969161723,1.8557249724000002,USD,10.771633328953055,1.49309443822322,電子テクノロジー,評価なし,21.853890060376585,73.04900914421796,76.94555710712783,2352.62,2459.9,2217.895
8202,ラオックスホールディングス,150,JPY,-0.6622516556291391,41200,0.2459554653453525,88431976.461182,USD,,-0.0069099849,USD,-114.77554918815662,2,小売業,評価なし,31.66551727854011,-0.4207684774021345,53.26643118115624,152.12,146.8,159.54
3825,リミックスポイント,230,JPY,-0.4329004329004329,1258300,0.8388219294970934,217454497.78790596,USD,,-0.08686582920000001,USD,-251.02620426457213,0,テクノロジーサービス,評価なし,19.070679709507296,-11.144101884492983,36.49581768828184,266.10000000000065,253.25000000000077,380.69000000000034
7472,鳥羽洋行,4020,JPY,0.24937655860349126,1300,0.6770833333333334,104398780.595169,USD,13.236123554274528,1.9380009483,USD,15.130908331377919,3.23383084577114,流通サービス,評価なし,11.685084080247963,-5.92645147971507,49.94739051914042,4037,4010.5,3865.4
6035,アイ・アールジャパンホールディングス,803,JPY,-0.2484472049689441,51400,0.864592094196804,91988745.405479,USD,16.176144719083016,0.31675922100000004,USD,59.15269887274452,2.86425902864259,商業サービス,評価なし,17.373051209262137,1.9536077120346818,44.92630698898674,808.74,820.05,771.72
7946,光陽社,2270,JPY,0,1000,0.22779043280182232,9977366.716376,USD,20.9617858333418,0.6910131663,USD,3.748827593210528,1.49779735682819,商業サービス,評価なし,24.425700836533387,53.36735897631206,52.549228176283926,2102.5,2256.9,1808.825
